Task 7 running algorithm: linearSwitchFromRandom
cn16.hpc.itu.dk
nsio
/home/nsio/bachelorProject/hpc-jobs
Running iterations for algorithm: linearSwitchFromRandom
  Completed 100 iterations for size 8, cohesion 0.
  Completed 100 iterations for size 8, cohesion 10.
  Completed 100 iterations for size 8, cohesion 20.
  Completed 100 iterations for size 8, cohesion 30.
  Completed 100 iterations for size 8, cohesion 40.
  Completed 100 iterations for size 8, cohesion 50.
  Completed 100 iterations for size 8, cohesion 60.
  Completed 100 iterations for size 8, cohesion 70.
  Completed 100 iterations for size 8, cohesion 80.
  Completed 100 iterations for size 8, cohesion 90.
  Completed 100 iterations for size 8, cohesion 100.
  Completed 100 iterations for size 30, cohesion 0.
  Completed 100 iterations for size 30, cohesion 10.
  Completed 100 iterations for size 30, cohesion 20.
  Completed 100 iterations for size 30, cohesion 30.
  Completed 100 iterations for size 30, cohesion 40.
  Completed 100 iterations for size 30, cohesion 50.
  Completed 100 iterations for size 30, cohesion 60.
  Completed 100 iterations for size 30, cohesion 70.
  Completed 100 iterations for size 30, cohesion 80.
  Completed 100 iterations for size 30, cohesion 90.
  Completed 100 iterations for size 30, cohesion 100.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 77 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 78 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 79 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 80 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 81 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 82 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 83 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 84 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 85 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 87 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 88 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 90 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 91 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 70, iter 92 took longer than 30 seconds.
  Completed 100 iterations for size 100, cohesion 70.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 2 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 3 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 4 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 6 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 9 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 11 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 15 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 17 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 18 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 20 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 21 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 23 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 25 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 26 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 28 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 30 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 32 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 34 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 37 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 39 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 40 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 41 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 42 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 43 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 46 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 50 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 51 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 54 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 56 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 58 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 59 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 60 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 61 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 65 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 67 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 71 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 76 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 79 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 80 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 81 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 82 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 84 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 87 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 88 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 90 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 91 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 97 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 80, iter 98 took longer than 30 seconds.
  Completed 100 iterations for size 100, cohesion 80.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 0 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 3 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 4 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 7 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 13 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 14 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 15 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 17 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 18 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 19 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 21 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 28 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 32 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 34 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 36 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 37 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 38 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 39 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 40 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 41 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 44 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 46 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 48 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 56 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 58 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 59 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 60 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 65 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 66 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 67 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 68 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 70 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 71 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 72 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 76 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 80 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 82 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 87 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 88 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 89 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 97 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 90, iter 98 took longer than 30 seconds.
  Completed 100 iterations for size 100, cohesion 90.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 1 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 2 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 3 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 4 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 5 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 6 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 8 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 12 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 13 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 16 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 19 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 21 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 23 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 24 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 25 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 26 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 29 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 32 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 33 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 34 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 36 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 37 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 38 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 39 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 45 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 47 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 48 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 49 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 50 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 52 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 55 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 58 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 59 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 60 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 61 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 65 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 68 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 72 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 77 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 78 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 80 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 81 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 82 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 83 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 84 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 90 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 91 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 92 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 93 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 96 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 100, cohesion 100, iter 97 took longer than 30 seconds.
  Completed 100 iterations for size 100, cohesion 100.
  Timeout! linearSwitchFromRandom at size 300, cohesion 0, iter 0 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 0, iter 1 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 0, iter 2 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 0, iter 3 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 0, iter 4 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 0, iter 5 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 0, iter 6 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 0, iter 7 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 0, iter 8 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 0, iter 9 took longer than 30 seconds.
  First 10 runs timed out. Cancelling remaining iterations.
  Completed 100 iterations for size 300, cohesion 0.
  Timeout! linearSwitchFromRandom at size 300, cohesion 10, iter 0 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 10, iter 1 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 10, iter 2 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 10, iter 3 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 10, iter 4 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 10, iter 5 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 10, iter 6 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 10, iter 7 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 10, iter 8 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 10, iter 9 took longer than 30 seconds.
  First 10 runs timed out. Cancelling remaining iterations.
  Completed 100 iterations for size 300, cohesion 10.
  Timeout! linearSwitchFromRandom at size 300, cohesion 20, iter 0 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 20, iter 1 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 20, iter 2 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 20, iter 3 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 20, iter 4 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 20, iter 5 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 20, iter 6 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 20, iter 7 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 20, iter 8 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 20, iter 9 took longer than 30 seconds.
  First 10 runs timed out. Cancelling remaining iterations.
  Completed 100 iterations for size 300, cohesion 20.
  Timeout! linearSwitchFromRandom at size 300, cohesion 30, iter 0 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 30, iter 1 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 30, iter 2 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 30, iter 3 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 30, iter 4 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 30, iter 5 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 30, iter 6 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 30, iter 7 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 30, iter 8 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 30, iter 9 took longer than 30 seconds.
  First 10 runs timed out. Cancelling remaining iterations.
  Completed 100 iterations for size 300, cohesion 30.
  Timeout! linearSwitchFromRandom at size 300, cohesion 40, iter 0 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 40, iter 1 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 40, iter 2 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 40, iter 3 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 40, iter 4 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 40, iter 5 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 40, iter 6 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 40, iter 7 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 40, iter 8 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 40, iter 9 took longer than 30 seconds.
  First 10 runs timed out. Cancelling remaining iterations.
  Completed 100 iterations for size 300, cohesion 40.
  Timeout! linearSwitchFromRandom at size 300, cohesion 50, iter 0 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 50, iter 1 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 50, iter 2 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 50, iter 3 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 50, iter 4 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 50, iter 5 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 50, iter 6 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 50, iter 7 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 50, iter 8 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 50, iter 9 took longer than 30 seconds.
  First 10 runs timed out. Cancelling remaining iterations.
  Completed 100 iterations for size 300, cohesion 50.
  Timeout! linearSwitchFromRandom at size 300, cohesion 60, iter 0 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 60, iter 1 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 60, iter 2 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 60, iter 3 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 60, iter 4 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 60, iter 5 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 60, iter 6 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 60, iter 7 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 60, iter 8 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 60, iter 9 took longer than 30 seconds.
  First 10 runs timed out. Cancelling remaining iterations.
  Completed 100 iterations for size 300, cohesion 60.
  Timeout! linearSwitchFromRandom at size 300, cohesion 70, iter 0 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 70, iter 1 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 70, iter 2 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 70, iter 3 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 70, iter 4 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 70, iter 5 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 70, iter 6 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 70, iter 7 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 70, iter 8 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 70, iter 9 took longer than 30 seconds.
  First 10 runs timed out. Cancelling remaining iterations.
  Completed 100 iterations for size 300, cohesion 70.
  Timeout! linearSwitchFromRandom at size 300, cohesion 80, iter 0 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 80, iter 1 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 80, iter 2 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 80, iter 3 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 80, iter 4 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 80, iter 5 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 80, iter 6 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 80, iter 7 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 80, iter 8 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 80, iter 9 took longer than 30 seconds.
  First 10 runs timed out. Cancelling remaining iterations.
  Completed 100 iterations for size 300, cohesion 80.
  Timeout! linearSwitchFromRandom at size 300, cohesion 90, iter 0 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 90, iter 1 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 90, iter 2 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 90, iter 3 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 90, iter 4 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 90, iter 5 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 90, iter 6 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 90, iter 7 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 90, iter 8 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 90, iter 9 took longer than 30 seconds.
  First 10 runs timed out. Cancelling remaining iterations.
  Completed 100 iterations for size 300, cohesion 90.
  Timeout! linearSwitchFromRandom at size 300, cohesion 100, iter 0 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 100, iter 1 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 100, iter 2 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 100, iter 3 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 100, iter 4 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 100, iter 5 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 100, iter 6 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 100, iter 7 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 100, iter 8 took longer than 30 seconds.
  Timeout! linearSwitchFromRandom at size 300, cohesion 100, iter 9 took longer than 30 seconds.
  First 10 runs timed out. Cancelling remaining iterations.
  Completed 100 iterations for size 300, cohesion 100.

Results successfully written to comparison_results_linearSwitchFromRandom_260422_0232.json

================================================================================
AVERAGE ARRANGEMENT SCORES (People: 8)
================================================================================
Algorithm                      0     10     20     30     40     50     60     70     80     90    100
--------------------------------------------------------------------------------
linearSwitchFromRandom    437.6  437.5  438.1  438.3  437.9  438.3  437.2  437.8  438.1  437.9  438.0 

================================================================================
AVERAGE ARRANGEMENT SCORES (People: 30)
================================================================================
Algorithm                      0     10     20     30     40     50     60     70     80     90    100
--------------------------------------------------------------------------------
linearSwitchFromRandom   1310.4 1333.3 1384.1 1435.2 1478.8 1523.8 1559.3 1570.1 1570.8 1583.2 1584.9 

================================================================================
AVERAGE ARRANGEMENT SCORES (People: 100)
================================================================================
Algorithm                      0     10     20     30     40     50     60     70     80     90    100
--------------------------------------------------------------------------------
linearSwitchFromRandom   4174.0 4413.9 4583.8 4755.1 4929.9 5059.0 5141.8 5206.1 5200.5 5233.3 5205.4 

================================================================================
AVERAGE ARRANGEMENT SCORES (People: 300)
================================================================================
Algorithm                      0     10     20     30     40     50     60     70     80     90    100
--------------------------------------------------------------------------------
