algorithm,n_people,cohesion,iteration,score,time
randomGreedy,8,80,35,278.39,0.021218538284301758
randomGreedy,8,80,36,480.19,0.020250797271728516
randomGreedy,8,80,37,463.5,0.020212888717651367
randomGreedy,8,80,38,380.21,0.020102262496948242
randomGreedy,8,80,39,406.82,0.020190715789794922
randomGreedy,8,80,40,374.92,0.021230459213256836
randomGreedy,8,80,41,378.65,0.02055048942565918
randomGreedy,8,80,42,520.78,0.02010512351989746
randomGreedy,8,80,43,427.15,0.02036452293395996
randomGreedy,8,80,44,402.12,0.02050948143005371
randomGreedy,8,80,45,409.15,0.020842313766479492
randomGreedy,8,80,46,532.41,0.022006750106811523
randomGreedy,8,80,47,549.62,0.021452903747558594
randomGreedy,8,80,48,390.83,0.020093202590942383
randomGreedy,8,80,49,362.14,0.020024776458740234
randomGreedy,8,80,50,368.27,0.020481586456298828
randomGreedy,8,80,51,448.14,0.021398544311523438
randomGreedy,8,80,52,396.5,0.02026224136352539
randomGreedy,8,80,53,358.34,0.02032327651977539
randomGreedy,8,80,54,401.69,0.020160436630249023
randomGreedy,8,80,55,438.66,0.020312786102294922
randomGreedy,8,80,56,257.78,0.020213603973388672
randomGreedy,8,80,57,446.32,0.020486831665039062
randomGreedy,8,80,58,468.02,0.020435094833374023
randomGreedy,8,80,59,413.27,0.020437002182006836
randomGreedy,8,80,60,410.16,0.020389318466186523
randomGreedy,8,80,61,447.06,0.021615028381347656
randomGreedy,8,80,62,260.01,0.020970821380615234
randomGreedy,8,80,63,383.41,0.021948814392089844
randomGreedy,8,80,64,392.85,0.021143674850463867
randomGreedy,8,80,65,439.03,0.0201568603515625
randomGreedy,8,80,66,336.59,0.020032644271850586
randomGreedy,8,80,67,319.16,0.020834922790527344
randomGreedy,8,80,68,487.36,0.018767833709716797
randomGreedy,8,80,69,393.76,0.020230531692504883
randomGreedy,8,80,70,301.64,0.02013993263244629
randomGreedy,8,80,71,390.36,0.01987457275390625
randomGreedy,8,80,72,486.54,0.020089149475097656
randomGreedy,8,80,73,386.84,0.02126288414001465
randomGreedy,8,80,74,341.76,0.021458148956298828
randomGreedy,8,80,75,328.94,0.02108168601989746
randomGreedy,8,80,76,337.8,0.02045583724975586
randomGreedy,8,80,77,358.23,0.020177125930786133
randomGreedy,8,80,78,337.9,0.021447420120239258
randomGreedy,8,80,79,407.01,0.02177906036376953
randomGreedy,8,80,80,370.76,0.021273136138916016
randomGreedy,8,80,81,358.83,0.02016282081604004
randomGreedy,8,80,82,579.17,0.01996135711669922
randomGreedy,8,80,83,457.67,0.02015995979309082
randomGreedy,8,80,84,335.77,0.021138906478881836
randomGreedy,8,80,85,333.1,0.020327329635620117
randomGreedy,8,80,86,468.72,0.020316123962402344
randomGreedy,8,80,87,446.43,0.020264387130737305
randomGreedy,8,80,88,514.14,0.02012324333190918
randomGreedy,8,80,89,377.62,0.020319223403930664
randomGreedy,8,80,90,341.96,0.020793676376342773
randomGreedy,8,80,91,337.79,0.0206451416015625
randomGreedy,8,80,92,373.5,0.02039194107055664
randomGreedy,8,80,93,312.76,0.020437955856323242
randomGreedy,8,80,94,310.73,0.02122974395751953
randomGreedy,8,80,95,365.22,0.021129131317138672
randomGreedy,8,80,96,408.04,0.021657705307006836
randomGreedy,8,80,97,281.24,0.020583629608154297
randomGreedy,8,80,98,446.97,0.020128726959228516
randomGreedy,8,80,99,391.51,0.020049571990966797
randomGreedy,8,90,0,611.82,0.020037412643432617
randomGreedy,8,90,1,328.58,0.021448373794555664
randomGreedy,8,90,2,396.35,0.020205020904541016
randomGreedy,8,90,3,280.64,0.019861459732055664
randomGreedy,8,90,4,369.56,0.020136117935180664
randomGreedy,8,90,5,434.62,0.02025604248046875
randomGreedy,8,90,6,330.25,0.02050018310546875
randomGreedy,8,90,7,409.01,0.020535945892333984
randomGreedy,8,90,8,340.42,0.020072460174560547
randomGreedy,8,90,9,359.27,0.020367860794067383
randomGreedy,8,90,10,372.86,0.0204160213470459
randomGreedy,8,90,11,414.51,0.02087092399597168
randomGreedy,8,90,12,489.77,0.021690845489501953
randomGreedy,8,90,13,356.47,0.021848678588867188
randomGreedy,8,90,14,498.64,0.020960569381713867
randomGreedy,8,90,15,405.35,0.020151853561401367
randomGreedy,8,90,16,261.58,0.02007126808166504
randomGreedy,8,90,17,329.25,0.02124619483947754
randomGreedy,8,90,18,361.61,0.02065110206604004
randomGreedy,8,90,19,331.25,0.020278453826904297
randomGreedy,8,90,20,402.36,0.020155906677246094
randomGreedy,8,90,21,266.42,0.019925355911254883
randomGreedy,8,90,22,365.03,0.02030801773071289
randomGreedy,8,90,23,403.7,0.021495580673217773
randomGreedy,8,90,24,379.99,0.021590471267700195
randomGreedy,8,90,25,390.28,0.02094292640686035
randomGreedy,8,90,26,377.33,0.020226478576660156
randomGreedy,8,90,27,351.66,0.021281719207763672
randomGreedy,8,90,28,396.94,0.021866559982299805
randomGreedy,8,90,29,376.96,0.021660566329956055
randomGreedy,8,90,30,388.97,0.021596670150756836
randomGreedy,8,90,31,512.4,0.02028203010559082
randomGreedy,8,90,32,301.98,0.020008563995361328
randomGreedy,8,90,33,377.88,0.020210981369018555
randomGreedy,8,90,34,389.46,0.021355390548706055
randomGreedy,8,90,35,340.67,0.020461082458496094
randomGreedy,8,90,36,473.04,0.020266294479370117
randomGreedy,8,90,37,465.09,0.020207881927490234
randomGreedy,8,90,38,379.79,0.020209789276123047
randomGreedy,8,90,39,402.98,0.020597219467163086
randomGreedy,8,90,40,371.86,0.02052617073059082
randomGreedy,8,90,41,459.68,0.020500659942626953
randomGreedy,8,90,42,500.8,0.020355224609375
randomGreedy,8,90,43,445.01,0.020437955856323242
randomGreedy,8,90,44,397.89,0.020821094512939453
randomGreedy,8,90,45,378.92,0.022171974182128906
randomGreedy,8,90,46,533.25,0.020914554595947266
randomGreedy,8,90,47,548.08,0.020728349685668945
randomGreedy,8,90,48,378.39,0.019981861114501953
randomGreedy,8,90,49,367.88,0.021054506301879883
randomGreedy,8,90,50,381.39,0.020969390869140625
randomGreedy,8,90,51,412.2,0.02097940444946289
randomGreedy,8,90,52,420.28,0.02007269859313965
randomGreedy,8,90,53,356.19,0.020172595977783203
randomGreedy,8,90,54,427.85,0.020011186599731445
randomGreedy,8,90,55,484.12,0.02027726173400879
randomGreedy,8,90,56,269.13,0.020948410034179688
randomGreedy,8,90,57,419.1,0.020093679428100586
randomGreedy,8,90,58,474.66,0.020030975341796875
randomGreedy,8,90,59,399.27,0.02003312110900879
randomGreedy,8,90,60,387.67,0.021115779876708984
randomGreedy,8,90,61,440.72,0.021584749221801758
randomGreedy,8,90,62,263.14,0.02186441421508789
randomGreedy,8,90,63,402.03,0.021128416061401367
randomGreedy,8,90,64,423.22,0.020039081573486328
randomGreedy,8,90,65,402.24,0.020058155059814453
randomGreedy,8,90,66,385.14,0.020061016082763672
randomGreedy,8,90,67,335.64,0.02146601676940918
randomGreedy,8,90,68,532.99,0.020029544830322266
randomGreedy,8,90,69,414.93,0.020348548889160156
randomGreedy,8,90,70,262.5,0.02011585235595703
randomGreedy,8,90,71,403.54,0.01996445655822754
randomGreedy,8,90,72,497.13,0.020360231399536133
randomGreedy,8,90,73,316.65,0.020554780960083008
randomGreedy,8,90,74,331.52,0.020420074462890625
randomGreedy,8,90,75,318.46,0.02004861831665039
randomGreedy,8,90,76,335.54,0.020034313201904297
randomGreedy,8,90,77,382.51,0.02075505256652832
randomGreedy,8,90,78,334.5,0.022319555282592773
randomGreedy,8,90,79,392.97,0.02115035057067871
randomGreedy,8,90,80,355.42,0.020610809326171875
randomGreedy,8,90,81,367.54,0.020157814025878906
randomGreedy,8,90,82,525.83,0.019957304000854492
randomGreedy,8,90,83,461.92,0.02111053466796875
randomGreedy,8,90,84,345.36,0.0205690860748291
randomGreedy,8,90,85,340.2,0.020033597946166992
randomGreedy,8,90,86,463.72,0.020269155502319336
randomGreedy,8,90,87,459.85,0.02035212516784668
randomGreedy,8,90,88,496.73,0.020025968551635742
randomGreedy,8,90,89,373.51,0.021381855010986328
randomGreedy,8,90,90,379.33,0.020344018936157227
randomGreedy,8,90,91,345.19,0.0202791690826416
randomGreedy,8,90,92,420.7,0.020183563232421875
randomGreedy,8,90,93,324.08,0.021549701690673828
randomGreedy,8,90,94,315.21,0.021374940872192383
randomGreedy,8,90,95,346.25,0.021772384643554688
randomGreedy,8,90,96,373.37,0.020826339721679688
randomGreedy,8,90,97,254.49,0.020548582077026367
randomGreedy,8,90,98,449.34,0.020030975341796875
randomGreedy,8,90,99,367.71,0.02042078971862793
randomGreedy,8,100,0,554.82,0.020812511444091797
randomGreedy,8,100,1,289.18,0.02023172378540039
randomGreedy,8,100,2,384.9,0.020170211791992188
randomGreedy,8,100,3,289.93,0.019791364669799805
randomGreedy,8,100,4,376.11,0.02013397216796875
randomGreedy,8,100,5,427.16,0.020578861236572266
randomGreedy,8,100,6,292.34,0.020432233810424805
randomGreedy,8,100,7,419.31,0.020381927490234375
randomGreedy,8,100,8,349.52,0.020275592803955078
randomGreedy,8,100,9,401.38,0.02069377899169922
randomGreedy,8,100,10,348.31,0.021607160568237305
randomGreedy,8,100,11,460.14,0.021108150482177734
randomGreedy,8,100,12,525.61,0.0216217041015625
randomGreedy,8,100,13,347.02,0.020273208618164062
randomGreedy,8,100,14,473.48,0.0200498104095459
randomGreedy,8,100,15,349.25,0.020134925842285156
randomGreedy,8,100,16,266.16,0.021002531051635742
randomGreedy,8,100,17,340.23,0.020842790603637695
randomGreedy,8,100,18,425.13,0.02154088020324707
randomGreedy,8,100,19,317.2,0.020488262176513672
randomGreedy,8,100,20,377.08,0.020146608352661133
randomGreedy,8,100,21,298.92,0.019883394241333008
randomGreedy,8,100,22,431.54,0.021205663681030273
randomGreedy,8,100,23,401.07,0.020527124404907227
randomGreedy,8,100,24,368.49,0.020035266876220703
randomGreedy,8,100,25,352.92,0.020226716995239258
randomGreedy,8,100,26,333.91,0.021143198013305664
randomGreedy,8,100,27,362.31,0.021659135818481445
randomGreedy,8,100,28,393.04,0.021497726440429688
randomGreedy,8,100,29,341.59,0.02128744125366211
randomGreedy,8,100,30,365.12,0.0201263427734375
randomGreedy,8,100,31,487.49,0.0200808048248291
randomGreedy,8,100,32,301.7,0.01978898048400879
randomGreedy,8,100,33,402.56,0.02153158187866211
randomGreedy,8,100,34,381.0,0.020190715789794922
randomGreedy,8,100,35,306.31,0.020281314849853516
randomGreedy,8,100,36,443.7,0.020415306091308594
randomGreedy,8,100,37,433.09,0.020238637924194336
randomGreedy,8,100,38,398.9,0.02060699462890625
randomGreedy,8,100,39,409.54,0.020671367645263672
randomGreedy,8,100,40,377.62,0.020423173904418945
randomGreedy,8,100,41,406.34,0.020452022552490234
randomGreedy,8,100,42,509.12,0.020464181900024414
randomGreedy,8,100,43,464.5,0.020946502685546875
randomGreedy,8,100,44,394.07,0.022022485733032227
randomGreedy,8,100,45,390.28,0.021799087524414062
randomGreedy,8,100,46,523.55,0.02060222625732422
randomGreedy,8,100,47,520.18,0.019971132278442383
randomGreedy,8,100,48,403.26,0.02013087272644043
randomGreedy,8,100,49,388.22,0.021335601806640625
randomGreedy,8,100,50,390.29,0.020470857620239258
randomGreedy,8,100,51,416.94,0.02041339874267578
randomGreedy,8,100,52,406.61,0.020194292068481445
randomGreedy,8,100,53,361.42,0.020264148712158203
randomGreedy,8,100,54,475.59,0.020227670669555664
randomGreedy,8,100,55,456.81,0.021523237228393555
randomGreedy,8,100,56,299.22,0.020559072494506836
randomGreedy,8,100,57,445.72,0.020075559616088867
randomGreedy,8,100,58,459.04,0.020210981369018555
randomGreedy,8,100,59,398.85,0.021204233169555664
randomGreedy,8,100,60,393.34,0.02178502082824707
randomGreedy,8,100,61,428.69,0.021620512008666992
randomGreedy,8,100,62,287.88,0.020694494247436523
randomGreedy,8,100,63,395.21,0.020151376724243164
randomGreedy,8,100,64,365.32,0.020056724548339844
randomGreedy,8,100,65,431.13,0.020435810089111328
randomGreedy,8,100,66,344.88,0.02129960060119629
randomGreedy,8,100,67,316.95,0.020305395126342773
randomGreedy,8,100,68,509.79,0.0201876163482666
randomGreedy,8,100,69,376.43,0.02030014991760254
randomGreedy,8,100,70,308.36,0.020247459411621094
randomGreedy,8,100,71,387.86,0.020168304443359375
randomGreedy,8,100,72,482.15,0.020346641540527344
randomGreedy,8,100,73,351.05,0.02052164077758789
randomGreedy,8,100,74,344.49,0.021208524703979492
randomGreedy,8,100,75,315.43,0.020950794219970703
randomGreedy,8,100,76,328.08,0.021287918090820312
randomGreedy,8,100,77,370.26,0.021784305572509766
randomGreedy,8,100,78,323.08,0.02144646644592285
randomGreedy,8,100,79,407.9,0.020303964614868164
randomGreedy,8,100,80,351.99,0.019741058349609375
randomGreedy,8,100,81,370.38,0.02014017105102539
randomGreedy,8,100,82,525.26,0.021294355392456055
randomGreedy,8,100,83,447.67,0.020559310913085938
randomGreedy,8,100,84,317.87,0.019916534423828125
randomGreedy,8,100,85,362.48,0.02029561996459961
randomGreedy,8,100,86,450.56,0.020181894302368164
randomGreedy,8,100,87,464.32,0.02030658721923828
randomGreedy,8,100,88,523.31,0.020447731018066406
randomGreedy,8,100,89,393.49,0.020514965057373047
randomGreedy,8,100,90,379.59,0.020282745361328125
randomGreedy,8,100,91,317.45,0.020391464233398438
randomGreedy,8,100,92,404.21,0.021269559860229492
randomGreedy,8,100,93,356.7,0.021220922470092773
randomGreedy,8,100,94,319.55,0.020725488662719727
randomGreedy,8,100,95,370.63,0.020522117614746094
randomGreedy,8,100,96,342.97,0.020963430404663086
randomGreedy,8,100,97,294.4,0.019791364669799805
randomGreedy,8,100,98,479.43,0.020707368850708008
randomGreedy,8,100,99,392.73,0.02110147476196289
randomGreedy,30,0,0,799.75,0.04583621025085449
randomGreedy,30,0,1,700.18,0.045350074768066406
randomGreedy,30,0,2,621.2,0.04553031921386719
randomGreedy,30,0,3,729.48,0.04651474952697754
randomGreedy,30,0,4,693.37,0.045189619064331055
randomGreedy,30,0,5,668.01,0.045196533203125
randomGreedy,30,0,6,654.71,0.05008840560913086
randomGreedy,30,0,7,684.03,0.04472470283508301
randomGreedy,30,0,8,768.0,0.046547651290893555
randomGreedy,30,0,9,684.09,0.04621744155883789
randomGreedy,30,0,10,729.98,0.05128598213195801
randomGreedy,30,0,11,670.46,0.04640555381774902
randomGreedy,30,0,12,691.04,0.04685831069946289
randomGreedy,30,0,13,792.36,0.044895172119140625
randomGreedy,30,0,14,814.29,0.05153656005859375
randomGreedy,30,0,15,765.45,0.047297000885009766
randomGreedy,30,0,16,706.53,0.04716157913208008
randomGreedy,30,0,17,666.56,0.045031070709228516
randomGreedy,30,0,18,811.45,0.05157065391540527
randomGreedy,30,0,19,767.28,0.04648327827453613
randomGreedy,30,0,20,775.78,0.04515719413757324
randomGreedy,30,0,21,690.36,0.046671152114868164
randomGreedy,30,0,22,904.22,0.0456395149230957
randomGreedy,30,0,23,649.18,0.04554629325866699
randomGreedy,30,0,24,740.24,0.046884775161743164
randomGreedy,30,0,25,677.06,0.04708266258239746
randomGreedy,30,0,26,825.99,0.0466306209564209
randomGreedy,30,0,27,882.0,0.046208858489990234
randomGreedy,30,0,28,616.96,0.05006766319274902
randomGreedy,30,0,29,870.24,0.047377824783325195
randomGreedy,30,0,30,654.47,0.045452117919921875
randomGreedy,30,0,31,784.8,0.0456545352935791
randomGreedy,30,0,32,708.6,0.04427337646484375
randomGreedy,30,0,33,716.96,0.04571819305419922
randomGreedy,30,0,34,762.49,0.04772186279296875
randomGreedy,30,0,35,791.68,0.044756174087524414
randomGreedy,30,0,36,663.13,0.05114269256591797
randomGreedy,30,0,37,768.1,0.05138254165649414
randomGreedy,30,0,38,769.52,0.04446244239807129
randomGreedy,30,0,39,668.92,0.045761823654174805
randomGreedy,30,0,40,725.9,0.04573702812194824
randomGreedy,30,0,41,743.79,0.045473575592041016
randomGreedy,30,0,42,684.52,0.044921159744262695
randomGreedy,30,0,43,770.5,0.04496955871582031
randomGreedy,30,0,44,817.9,0.04606366157531738
randomGreedy,30,0,45,655.63,0.04613137245178223
randomGreedy,30,0,46,812.97,0.04980611801147461
randomGreedy,30,0,47,891.69,0.044486045837402344
randomGreedy,30,0,48,791.36,0.045540571212768555
randomGreedy,30,0,49,650.65,0.045052289962768555
randomGreedy,30,0,50,811.95,0.045957088470458984
randomGreedy,30,0,51,837.81,0.04543328285217285
randomGreedy,30,0,52,716.61,0.04529380798339844
randomGreedy,30,0,53,891.2,0.048130035400390625
randomGreedy,30,0,54,787.22,0.04468846321105957
randomGreedy,30,0,55,754.7,0.046837806701660156
randomGreedy,30,0,56,812.46,0.04650759696960449
randomGreedy,30,0,57,889.61,0.046384334564208984
randomGreedy,30,0,58,760.88,0.04472970962524414
randomGreedy,30,0,59,751.21,0.049629926681518555
randomGreedy,30,0,60,718.23,0.04543185234069824
randomGreedy,30,0,61,688.04,0.04595685005187988
randomGreedy,30,0,62,643.63,0.04764962196350098
randomGreedy,30,0,63,718.9,0.04782700538635254
randomGreedy,30,0,64,833.22,0.045755624771118164
randomGreedy,30,0,65,780.67,0.046207427978515625
randomGreedy,30,0,66,700.64,0.04581880569458008
randomGreedy,30,0,67,676.62,0.044915199279785156
randomGreedy,30,0,68,695.89,0.04793357849121094
randomGreedy,30,0,69,820.71,0.046172380447387695
randomGreedy,30,0,70,743.99,0.04516959190368652
randomGreedy,30,0,71,589.67,0.04666733741760254
randomGreedy,30,0,72,696.16,0.04514670372009277
randomGreedy,30,0,73,725.11,0.045145511627197266
randomGreedy,30,0,74,600.54,0.04609799385070801
randomGreedy,30,0,75,735.96,0.04538607597351074
randomGreedy,30,0,76,780.57,0.04580521583557129
randomGreedy,30,0,77,718.8,0.04720592498779297
randomGreedy,30,0,78,779.48,0.04552316665649414
randomGreedy,30,0,79,767.13,0.04603123664855957
randomGreedy,30,0,80,638.44,0.04577207565307617
randomGreedy,30,0,81,732.08,0.04541826248168945
randomGreedy,30,0,82,764.69,0.04780983924865723
randomGreedy,30,0,83,709.11,0.044326066970825195
randomGreedy,30,0,84,908.52,0.0481722354888916
randomGreedy,30,0,85,673.38,0.0463869571685791
randomGreedy,30,0,86,674.33,0.04800724983215332
randomGreedy,30,0,87,773.86,0.04525303840637207
randomGreedy,30,0,88,742.89,0.04552102088928223
randomGreedy,30,0,89,719.8,0.04544520378112793
randomGreedy,30,0,90,726.02,0.04574394226074219
randomGreedy,30,0,91,731.39,0.049011945724487305
randomGreedy,30,0,92,800.76,0.04550886154174805
randomGreedy,30,0,93,714.57,0.04539012908935547
randomGreedy,30,0,94,838.75,0.04552602767944336
randomGreedy,30,0,95,829.82,0.050173282623291016
randomGreedy,30,0,96,714.73,0.04422450065612793
randomGreedy,30,0,97,723.82,0.04776573181152344
randomGreedy,30,0,98,719.8,0.044255733489990234
randomGreedy,30,0,99,804.98,0.04430413246154785
randomGreedy,30,10,0,776.81,0.04626941680908203
randomGreedy,30,10,1,839.53,0.04969930648803711
randomGreedy,30,10,2,602.84,0.04563474655151367
randomGreedy,30,10,3,631.79,0.04535079002380371
randomGreedy,30,10,4,782.61,0.04648232460021973
randomGreedy,30,10,5,712.15,0.0464017391204834
randomGreedy,30,10,6,699.01,0.04443836212158203
randomGreedy,30,10,7,708.81,0.04637289047241211
randomGreedy,30,10,8,739.1,0.04326438903808594
randomGreedy,30,10,9,654.45,0.04767036437988281
randomGreedy,30,10,10,779.62,0.047579288482666016
randomGreedy,30,10,11,763.32,0.04535794258117676
randomGreedy,30,10,12,708.99,0.04597043991088867
randomGreedy,30,10,13,824.47,0.050850868225097656
randomGreedy,30,10,14,771.13,0.0444638729095459
randomGreedy,30,10,15,875.87,0.045777320861816406
randomGreedy,30,10,16,833.64,0.04774785041809082
randomGreedy,30,10,17,826.92,0.04490327835083008
randomGreedy,30,10,18,794.17,0.04545783996582031
randomGreedy,30,10,19,879.77,0.05554795265197754
randomGreedy,30,10,20,783.07,0.046712636947631836
randomGreedy,30,10,21,688.93,0.0452418327331543
randomGreedy,30,10,22,733.96,0.045735836029052734
randomGreedy,30,10,23,709.82,0.04686164855957031
randomGreedy,30,10,24,697.52,0.04424643516540527
randomGreedy,30,10,25,722.83,0.0455021858215332
randomGreedy,30,10,26,817.81,0.04623126983642578
randomGreedy,30,10,27,810.98,0.04510974884033203
randomGreedy,30,10,28,699.1,0.04679703712463379
randomGreedy,30,10,29,699.85,0.04623103141784668
randomGreedy,30,10,30,738.29,0.04512739181518555
randomGreedy,30,10,31,736.29,0.04878497123718262
randomGreedy,30,10,32,646.65,0.044670820236206055
randomGreedy,30,10,33,761.97,0.04578661918640137
randomGreedy,30,10,34,734.75,0.04442286491394043
randomGreedy,30,10,35,690.7,0.04645395278930664
randomGreedy,30,10,36,778.18,0.04630541801452637
randomGreedy,30,10,37,744.89,0.04542398452758789
randomGreedy,30,10,38,810.12,0.04988241195678711
randomGreedy,30,10,39,689.02,0.04580402374267578
randomGreedy,30,10,40,710.26,0.04609823226928711
randomGreedy,30,10,41,705.23,0.04537630081176758
randomGreedy,30,10,42,753.25,0.046216726303100586
randomGreedy,30,10,43,685.2,0.045278310775756836
randomGreedy,30,10,44,724.97,0.045250654220581055
randomGreedy,30,10,45,707.66,0.04977154731750488
randomGreedy,30,10,46,652.59,0.04742932319641113
randomGreedy,30,10,47,787.05,0.04522395133972168
randomGreedy,30,10,48,831.8,0.05019426345825195
randomGreedy,30,10,49,667.43,0.045389413833618164
randomGreedy,30,10,50,722.66,0.04482460021972656
randomGreedy,30,10,51,613.02,0.04722905158996582
randomGreedy,30,10,52,696.63,0.04564499855041504
randomGreedy,30,10,53,873.46,0.04668688774108887
randomGreedy,30,10,54,768.84,0.04512906074523926
randomGreedy,30,10,55,767.3,0.04861927032470703
randomGreedy,30,10,56,943.56,0.05168437957763672
randomGreedy,30,10,57,805.46,0.04691815376281738
randomGreedy,30,10,58,719.27,0.045175790786743164
randomGreedy,30,10,59,709.9,0.04694533348083496
randomGreedy,30,10,60,794.08,0.04854321479797363
randomGreedy,30,10,61,730.43,0.045845746994018555
randomGreedy,30,10,62,701.43,0.04497027397155762
randomGreedy,30,10,63,661.72,0.04592442512512207
randomGreedy,30,10,64,817.42,0.04694175720214844
randomGreedy,30,10,65,753.89,0.045316219329833984
randomGreedy,30,10,66,732.81,0.04761838912963867
randomGreedy,30,10,67,705.05,0.04663586616516113
randomGreedy,30,10,68,633.22,0.04451751708984375
randomGreedy,30,10,69,818.35,0.04618072509765625
randomGreedy,30,10,70,668.51,0.04721522331237793
randomGreedy,30,10,71,663.97,0.04473686218261719
randomGreedy,30,10,72,913.97,0.04569697380065918
randomGreedy,30,10,73,805.85,0.0454564094543457
randomGreedy,30,10,74,697.25,0.04727029800415039
randomGreedy,30,10,75,634.75,0.053763628005981445
randomGreedy,30,10,76,702.05,0.04751086235046387
randomGreedy,30,10,77,710.04,0.047237396240234375
randomGreedy,30,10,78,742.87,0.04486823081970215
randomGreedy,30,10,79,714.75,0.05028510093688965
randomGreedy,30,10,80,697.07,0.04599308967590332
randomGreedy,30,10,81,754.95,0.04532432556152344
randomGreedy,30,10,82,712.98,0.046113014221191406
randomGreedy,30,10,83,808.26,0.044492244720458984
randomGreedy,30,10,84,748.92,0.04859614372253418
randomGreedy,30,10,85,680.97,0.04615664482116699
randomGreedy,30,10,86,642.25,0.0447087287902832
randomGreedy,30,10,87,679.29,0.04959225654602051
randomGreedy,30,10,88,912.3,0.04505634307861328
randomGreedy,30,10,89,738.94,0.04609060287475586
randomGreedy,30,10,90,793.2,0.0443875789642334
randomGreedy,30,10,91,728.71,0.04560256004333496
randomGreedy,30,10,92,708.32,0.046324729919433594
randomGreedy,30,10,93,805.41,0.045861005783081055
randomGreedy,30,10,94,821.88,0.04626655578613281
randomGreedy,30,10,95,790.14,0.047043800354003906
randomGreedy,30,10,96,581.78,0.04512143135070801
randomGreedy,30,10,97,667.43,0.044408559799194336
randomGreedy,30,10,98,706.58,0.04750537872314453
randomGreedy,30,10,99,843.59,0.04456949234008789
randomGreedy,30,20,0,779.98,0.04433917999267578
randomGreedy,30,20,1,806.12,0.04956364631652832
randomGreedy,30,20,2,785.47,0.046503543853759766
randomGreedy,30,20,3,621.32,0.04640841484069824
randomGreedy,30,20,4,685.31,0.04620981216430664
randomGreedy,30,20,5,689.2,0.04725074768066406
randomGreedy,30,20,6,704.88,0.04516482353210449
randomGreedy,30,20,7,776.44,0.046698570251464844
randomGreedy,30,20,8,711.73,0.046005964279174805
randomGreedy,30,20,9,660.27,0.04413008689880371
randomGreedy,30,20,10,691.72,0.04645085334777832
randomGreedy,30,20,11,714.87,0.04627490043640137
randomGreedy,30,20,12,703.25,0.04473471641540527
randomGreedy,30,20,13,765.68,0.046247005462646484
randomGreedy,30,20,14,802.1,0.04657340049743652
randomGreedy,30,20,15,772.73,0.045986175537109375
randomGreedy,30,20,16,769.32,0.04439949989318848
randomGreedy,30,20,17,660.94,0.04718327522277832
randomGreedy,30,20,18,795.03,0.05303668975830078
randomGreedy,30,20,19,738.09,0.04419279098510742
randomGreedy,30,20,20,682.88,0.04608035087585449
randomGreedy,30,20,21,799.96,0.04534602165222168
randomGreedy,30,20,22,855.18,0.04453706741333008
randomGreedy,30,20,23,755.88,0.046233177185058594
randomGreedy,30,20,24,798.22,0.04799962043762207
randomGreedy,30,20,25,708.83,0.04630398750305176
randomGreedy,30,20,26,704.31,0.04541635513305664
randomGreedy,30,20,27,786.07,0.046300649642944336
randomGreedy,30,20,28,752.1,0.04415726661682129
randomGreedy,30,20,29,797.97,0.04444169998168945
randomGreedy,30,20,30,702.65,0.045749664306640625
randomGreedy,30,20,31,723.28,0.04645967483520508
randomGreedy,30,20,32,713.06,0.04713940620422363
randomGreedy,30,20,33,879.41,0.04656624794006348
randomGreedy,30,20,34,896.3,0.04530525207519531
randomGreedy,30,20,35,686.48,0.04651832580566406
randomGreedy,30,20,36,744.5,0.0472409725189209
randomGreedy,30,20,37,797.97,0.04494142532348633
randomGreedy,30,20,38,746.01,0.0449063777923584
randomGreedy,30,20,39,730.61,0.04435229301452637
randomGreedy,30,20,40,848.6,0.045561790466308594
randomGreedy,30,20,41,633.97,0.045632123947143555
randomGreedy,30,20,42,710.18,0.04786515235900879
randomGreedy,30,20,43,704.27,0.046999454498291016
randomGreedy,30,20,44,960.75,0.04667806625366211
randomGreedy,30,20,45,601.82,0.04565930366516113
randomGreedy,30,20,46,803.93,0.04502987861633301
randomGreedy,30,20,47,721.83,0.04541182518005371
randomGreedy,30,20,48,883.83,0.046030521392822266
randomGreedy,30,20,49,753.05,0.047188758850097656
randomGreedy,30,20,50,796.44,0.05095863342285156
randomGreedy,30,20,51,804.9,0.0471951961517334
randomGreedy,30,20,52,780.05,0.04703640937805176
randomGreedy,30,20,53,832.13,0.04784846305847168
randomGreedy,30,20,54,673.6,0.04498791694641113
randomGreedy,30,20,55,743.44,0.04521656036376953
randomGreedy,30,20,56,780.84,0.045630693435668945
randomGreedy,30,20,57,745.68,0.045444488525390625
randomGreedy,30,20,58,743.86,0.04633188247680664
randomGreedy,30,20,59,760.99,0.04486489295959473
randomGreedy,30,20,60,757.65,0.050856828689575195
randomGreedy,30,20,61,774.01,0.04651308059692383
randomGreedy,30,20,62,612.78,0.04705643653869629
randomGreedy,30,20,63,765.28,0.044771671295166016
randomGreedy,30,20,64,916.64,0.04840517044067383
randomGreedy,30,20,65,665.92,0.04592728614807129
randomGreedy,30,20,66,719.97,0.04437685012817383
randomGreedy,30,20,67,619.32,0.045731544494628906
randomGreedy,30,20,68,867.38,0.046328067779541016
randomGreedy,30,20,69,854.98,0.04441952705383301
randomGreedy,30,20,70,624.08,0.046889305114746094
randomGreedy,30,20,71,618.7,0.04671192169189453
