algorithm,n_people,cohesion,iteration,score,time
annealingFromFluent,300,20,17,12134.16,5.233947038650513
annealingFromFluent,300,20,18,12362.2,5.278626918792725
annealingFromFluent,300,20,19,12123.41,5.020722150802612
annealingFromFluent,300,20,20,11942.12,5.369532346725464
annealingFromFluent,300,20,21,12805.52,5.241534471511841
annealingFromFluent,300,20,22,12288.7,5.223464250564575
annealingFromFluent,300,20,23,11582.44,5.2781171798706055
annealingFromFluent,300,20,24,12270.39,5.102249383926392
annealingFromFluent,300,20,25,11976.58,5.22420072555542
annealingFromFluent,300,20,26,11906.92,5.375641345977783
annealingFromFluent,300,20,27,12088.04,5.363677263259888
annealingFromFluent,300,20,28,11462.13,5.2542884349823
annealingFromFluent,300,20,29,11759.61,5.250962018966675
annealingFromFluent,300,20,30,12087.02,5.174468755722046
annealingFromFluent,300,20,31,12477.85,5.108797311782837
annealingFromFluent,300,20,32,12513.62,5.151700019836426
annealingFromFluent,300,20,33,12534.89,5.25849175453186
annealingFromFluent,300,20,34,12225.49,5.478496074676514
annealingFromFluent,300,20,35,11537.88,5.354261159896851
annealingFromFluent,300,20,36,12146.2,5.197428464889526
annealingFromFluent,300,20,37,11755.42,5.155898571014404
annealingFromFluent,300,20,38,12053.7,5.203804016113281
annealingFromFluent,300,20,39,12339.3,5.350926160812378
annealingFromFluent,300,20,40,11910.78,5.2212278842926025
annealingFromFluent,300,20,41,12515.05,5.275792598724365
annealingFromFluent,300,20,42,12214.76,5.240951061248779
annealingFromFluent,300,20,43,11617.12,5.446855068206787
annealingFromFluent,300,20,44,12071.24,5.355180025100708
annealingFromFluent,300,20,45,11658.69,5.286977052688599
annealingFromFluent,300,20,46,11660.94,5.339651584625244
annealingFromFluent,300,20,47,11844.62,5.1764538288116455
annealingFromFluent,300,20,48,12102.95,5.196294546127319
annealingFromFluent,300,20,49,11775.77,5.186827182769775
annealingFromFluent,300,20,50,11931.88,5.271888017654419
annealingFromFluent,300,20,51,12254.85,5.386207103729248
annealingFromFluent,300,20,52,12113.82,5.314682245254517
annealingFromFluent,300,20,53,12073.05,5.327205657958984
annealingFromFluent,300,20,54,11888.96,5.232453346252441
annealingFromFluent,300,20,55,12194.62,5.313414812088013
annealingFromFluent,300,20,56,11978.22,5.394248008728027
annealingFromFluent,300,20,57,11995.52,5.245871305465698
annealingFromFluent,300,20,58,11996.78,5.316260099411011
annealingFromFluent,300,20,59,12195.57,5.098663091659546
annealingFromFluent,300,20,60,11636.0,5.219552278518677
annealingFromFluent,300,20,61,12050.64,5.42622447013855
annealingFromFluent,300,20,62,11372.99,5.24269700050354
annealingFromFluent,300,20,63,12481.25,5.2382073402404785
annealingFromFluent,300,20,64,12073.1,5.139298915863037
annealingFromFluent,300,20,65,12355.71,5.240885257720947
annealingFromFluent,300,20,66,11373.74,5.195760011672974
annealingFromFluent,300,20,67,12076.67,5.279308795928955
annealingFromFluent,300,20,68,12270.27,5.408540725708008
annealingFromFluent,300,20,69,11783.6,5.395130157470703
annealingFromFluent,300,20,70,12248.31,5.303954124450684
annealingFromFluent,300,20,71,12677.52,5.245716094970703
annealingFromFluent,300,20,72,12125.84,5.13604998588562
annealingFromFluent,300,20,73,12317.23,5.19080924987793
annealingFromFluent,300,20,74,12449.26,5.053584337234497
annealingFromFluent,300,20,75,11291.25,5.1366965770721436
annealingFromFluent,300,20,76,11857.95,5.325923919677734
annealingFromFluent,300,20,77,11933.76,5.2409327030181885
annealingFromFluent,300,20,78,11884.69,5.327617645263672
annealingFromFluent,300,20,79,12060.92,5.277644157409668
annealingFromFluent,300,20,80,12278.57,5.275385856628418
annealingFromFluent,300,20,81,11816.62,5.2489001750946045
annealingFromFluent,300,20,82,12028.57,5.11305832862854
annealingFromFluent,300,20,83,11814.82,5.323983669281006
