algorithm,timelimit,n_people,cohesion,iteration,score,time
randomSwitchFromRandom,0.5,300,80,75,6629.73,0.5835621356964111
randomSwitchFromRandom,0.5,300,80,76,6745.16,0.5962469577789307
randomSwitchFromRandom,0.5,300,80,77,6476.74,0.587843656539917
randomSwitchFromRandom,0.5,300,80,78,6850.27,0.588874101638794
randomSwitchFromRandom,0.5,300,80,79,6849.24,0.6033082008361816
randomSwitchFromRandom,0.5,300,80,80,6649.96,0.5939731597900391
randomSwitchFromRandom,0.5,300,80,81,6845.46,0.5798125267028809
randomSwitchFromRandom,0.5,300,80,82,6716.9,0.5934185981750488
randomSwitchFromRandom,0.5,300,80,83,6598.86,0.5892672538757324
randomSwitchFromRandom,0.5,300,80,84,6334.31,0.5922057628631592
randomSwitchFromRandom,0.5,300,80,85,6481.43,0.5835094451904297
randomSwitchFromRandom,0.5,300,80,86,6815.01,0.5855441093444824
randomSwitchFromRandom,0.5,300,80,87,6630.78,0.5878477096557617
randomSwitchFromRandom,0.5,300,80,88,6685.71,0.5955832004547119
randomSwitchFromRandom,0.5,300,80,89,6764.56,0.5927596092224121
randomSwitchFromRandom,0.5,300,80,90,6549.29,0.5916838645935059
randomSwitchFromRandom,0.5,300,80,91,6650.49,0.5819306373596191
randomSwitchFromRandom,0.5,300,80,92,6976.54,0.5979626178741455
randomSwitchFromRandom,0.5,300,80,93,6658.66,0.5916800498962402
randomSwitchFromRandom,0.5,300,80,94,6799.95,0.5922303199768066
randomSwitchFromRandom,0.5,300,80,95,6976.85,0.5885775089263916
randomSwitchFromRandom,0.5,300,80,96,6390.69,0.5911068916320801
randomSwitchFromRandom,0.5,300,80,97,6761.92,0.5850043296813965
randomSwitchFromRandom,0.5,300,80,98,6709.04,0.5804092884063721
randomSwitchFromRandom,0.5,300,80,99,6846.47,0.581214189529419
randomSwitchFromRandom,0.5,300,90,0,6518.05,0.5883157253265381
randomSwitchFromRandom,0.5,300,90,1,6536.56,0.5912423133850098
randomSwitchFromRandom,0.5,300,90,2,6430.9,0.5866763591766357
randomSwitchFromRandom,0.5,300,90,3,6335.66,0.5922183990478516
randomSwitchFromRandom,0.5,300,90,4,6694.42,0.5955116748809814
randomSwitchFromRandom,0.5,300,90,5,6852.1,0.5937421321868896
randomSwitchFromRandom,0.5,300,90,6,6811.13,0.5880630016326904
randomSwitchFromRandom,0.5,300,90,7,6498.86,0.594524621963501
randomSwitchFromRandom,0.5,300,90,8,6577.34,0.590003252029419
randomSwitchFromRandom,0.5,300,90,9,6625.15,0.5893080234527588
randomSwitchFromRandom,0.5,300,90,10,6910.54,0.5849456787109375
randomSwitchFromRandom,0.5,300,90,11,6534.28,0.5868358612060547
randomSwitchFromRandom,0.5,300,90,12,6879.67,0.5783724784851074
randomSwitchFromRandom,0.5,300,90,13,6912.09,0.5991249084472656
randomSwitchFromRandom,0.5,300,90,14,6883.74,0.5964682102203369
randomSwitchFromRandom,0.5,300,90,15,6626.18,0.5766375064849854
randomSwitchFromRandom,0.5,300,90,16,6670.47,0.602677583694458
randomSwitchFromRandom,0.5,300,90,17,6736.3,0.5856790542602539
randomSwitchFromRandom,0.5,300,90,18,6489.0,0.5885753631591797
randomSwitchFromRandom,0.5,300,90,19,6549.39,0.5976901054382324
randomSwitchFromRandom,0.5,300,90,20,6650.52,0.5753657817840576
randomSwitchFromRandom,0.5,300,90,21,6585.27,0.5897684097290039
randomSwitchFromRandom,0.5,300,90,22,6779.38,0.5941636562347412
randomSwitchFromRandom,0.5,300,90,23,6668.53,0.5795550346374512
randomSwitchFromRandom,0.5,300,90,24,6586.61,0.5892257690429688
randomSwitchFromRandom,0.5,300,90,25,6713.4,0.5928285121917725
randomSwitchFromRandom,0.5,300,90,26,7091.26,0.589012622833252
randomSwitchFromRandom,0.5,300,90,27,6590.67,0.5878958702087402
randomSwitchFromRandom,0.5,300,90,28,6414.17,0.5958020687103271
randomSwitchFromRandom,0.5,300,90,29,6754.61,0.5951001644134521
randomSwitchFromRandom,0.5,300,90,30,6553.84,0.5757973194122314
randomSwitchFromRandom,0.5,300,90,31,6978.18,0.5858173370361328
randomSwitchFromRandom,0.5,300,90,32,6726.34,0.5970618724822998
randomSwitchFromRandom,0.5,300,90,33,6797.06,0.5893504619598389
randomSwitchFromRandom,0.5,300,90,34,7113.14,0.5780627727508545
randomSwitchFromRandom,0.5,300,90,35,6610.38,0.5960116386413574
randomSwitchFromRandom,0.5,300,90,36,6878.76,0.5849065780639648
randomSwitchFromRandom,0.5,300,90,37,6421.72,0.5906176567077637
randomSwitchFromRandom,0.5,300,90,38,6863.1,0.5776736736297607
randomSwitchFromRandom,0.5,300,90,39,6775.55,0.6012344360351562
randomSwitchFromRandom,0.5,300,90,40,6621.16,0.5958452224731445
randomSwitchFromRandom,0.5,300,90,41,7046.32,0.5828874111175537
randomSwitchFromRandom,0.5,300,90,42,6649.42,0.5763602256774902
randomSwitchFromRandom,0.5,300,90,43,6723.54,0.5965690612792969
randomSwitchFromRandom,0.5,300,90,44,6714.84,0.5861120223999023
randomSwitchFromRandom,0.5,300,90,45,7005.63,0.5786728858947754
randomSwitchFromRandom,0.5,300,90,46,6633.33,0.5971214771270752
randomSwitchFromRandom,0.5,300,90,47,6682.11,0.5854790210723877
randomSwitchFromRandom,0.5,300,90,48,6710.08,0.5939204692840576
randomSwitchFromRandom,0.5,300,90,49,6388.44,0.5928773880004883
randomSwitchFromRandom,0.5,300,90,50,6868.91,0.5903840065002441
randomSwitchFromRandom,0.5,300,90,51,6952.13,0.5907673835754395
randomSwitchFromRandom,0.5,300,90,52,6261.72,0.589510440826416
randomSwitchFromRandom,0.5,300,90,53,6779.96,0.5962905883789062
randomSwitchFromRandom,0.5,300,90,54,6706.61,0.5878748893737793
randomSwitchFromRandom,0.5,300,90,55,6442.5,0.5834002494812012
randomSwitchFromRandom,0.5,300,90,56,6794.3,0.5924022197723389
randomSwitchFromRandom,0.5,300,90,57,6647.46,0.5889847278594971
randomSwitchFromRandom,0.5,300,90,58,6401.45,0.5999081134796143
randomSwitchFromRandom,0.5,300,90,59,6462.45,0.5998258590698242
randomSwitchFromRandom,0.5,300,90,60,6456.98,0.6027970314025879
randomSwitchFromRandom,0.5,300,90,61,6435.35,0.617393970489502
randomSwitchFromRandom,0.5,300,90,62,6348.51,0.6001527309417725
randomSwitchFromRandom,0.5,300,90,63,6624.08,0.606891393661499
randomSwitchFromRandom,0.5,300,90,64,6685.1,0.6055259704589844
randomSwitchFromRandom,0.5,300,90,65,6404.06,0.5958085060119629
randomSwitchFromRandom,0.5,300,90,66,6344.1,0.6033217906951904
randomSwitchFromRandom,0.5,300,90,67,6556.86,0.6004548072814941
randomSwitchFromRandom,0.5,300,90,68,6553.6,0.5961871147155762
randomSwitchFromRandom,0.5,300,90,69,6488.39,0.5864255428314209
randomSwitchFromRandom,0.5,300,90,70,6622.09,0.5924811363220215
randomSwitchFromRandom,0.5,300,90,71,6281.04,0.5953083038330078
randomSwitchFromRandom,0.5,300,90,72,6471.91,0.6056504249572754
randomSwitchFromRandom,0.5,300,90,73,6683.82,0.6071555614471436
randomSwitchFromRandom,0.5,300,90,74,6461.15,0.5919551849365234
randomSwitchFromRandom,0.5,300,90,75,6322.29,0.6005609035491943
randomSwitchFromRandom,0.5,300,90,76,6546.5,0.6127958297729492
randomSwitchFromRandom,0.5,300,90,77,6222.99,0.599766731262207
randomSwitchFromRandom,0.5,300,90,78,6481.54,0.5962207317352295
randomSwitchFromRandom,0.5,300,90,79,6569.03,0.6172463893890381
randomSwitchFromRandom,0.5,300,90,80,6599.45,0.6041243076324463
randomSwitchFromRandom,0.5,300,90,81,6563.38,0.5915005207061768
randomSwitchFromRandom,0.5,300,90,82,6383.9,0.6119775772094727
randomSwitchFromRandom,0.5,300,90,83,6516.64,0.5993928909301758
randomSwitchFromRandom,0.5,300,90,84,6422.89,0.605520486831665
randomSwitchFromRandom,0.5,300,90,85,6268.2,0.5933318138122559
randomSwitchFromRandom,0.5,300,90,86,6462.7,0.5960178375244141
randomSwitchFromRandom,0.5,300,90,87,6538.42,0.6016495227813721
randomSwitchFromRandom,0.5,300,90,88,6430.4,0.6068682670593262
randomSwitchFromRandom,0.5,300,90,89,6727.12,0.6061511039733887
randomSwitchFromRandom,0.5,300,90,90,6329.1,0.6031432151794434
randomSwitchFromRandom,0.5,300,90,91,6476.13,0.6049833297729492
randomSwitchFromRandom,0.5,300,90,92,6691.46,0.6126551628112793
randomSwitchFromRandom,0.5,300,90,93,6494.27,0.6020147800445557
randomSwitchFromRandom,0.5,300,90,94,6257.69,0.6041479110717773
randomSwitchFromRandom,0.5,300,90,95,6583.0,0.604013204574585
randomSwitchFromRandom,0.5,300,90,96,6369.43,0.603356122970581
randomSwitchFromRandom,0.5,300,90,97,6590.52,0.5954132080078125
randomSwitchFromRandom,0.5,300,90,98,6449.42,0.5918676853179932
randomSwitchFromRandom,0.5,300,90,99,6397.33,0.5941305160522461
randomSwitchFromRandom,0.5,300,100,0,6288.58,0.6059589385986328
randomSwitchFromRandom,0.5,300,100,1,6541.83,0.6010921001434326
randomSwitchFromRandom,0.5,300,100,2,6460.53,0.6100711822509766
randomSwitchFromRandom,0.5,300,100,3,6339.6,0.6050288677215576
randomSwitchFromRandom,0.5,300,100,4,6613.13,0.6073653697967529
randomSwitchFromRandom,0.5,300,100,5,6618.38,0.6068084239959717
randomSwitchFromRandom,0.5,300,100,6,6556.29,0.5980665683746338
randomSwitchFromRandom,0.5,300,100,7,6289.15,0.6058864593505859
randomSwitchFromRandom,0.5,300,100,8,6123.65,0.6019899845123291
randomSwitchFromRandom,0.5,300,100,9,6634.17,0.6014254093170166
randomSwitchFromRandom,0.5,300,100,10,6667.45,0.600153923034668
randomSwitchFromRandom,0.5,300,100,11,6464.11,0.5964784622192383
randomSwitchFromRandom,0.5,300,100,12,6587.04,0.592041015625
randomSwitchFromRandom,0.5,300,100,13,6679.11,0.6050865650177002
randomSwitchFromRandom,0.5,300,100,14,6496.35,0.6054680347442627
randomSwitchFromRandom,0.5,300,100,15,6310.08,0.6023938655853271
randomSwitchFromRandom,0.5,300,100,16,6189.06,0.614173173904419
randomSwitchFromRandom,0.5,300,100,17,6661.35,0.6002545356750488
randomSwitchFromRandom,0.5,300,100,18,6254.66,0.6020448207855225
randomSwitchFromRandom,0.5,300,100,19,6415.98,0.610576868057251
randomSwitchFromRandom,0.5,300,100,20,6520.2,0.5847482681274414
randomSwitchFromRandom,0.5,300,100,21,6691.03,0.601459264755249
randomSwitchFromRandom,0.5,300,100,22,6114.86,0.6048946380615234
randomSwitchFromRandom,0.5,300,100,23,6308.4,0.58992600440979
randomSwitchFromRandom,0.5,300,100,24,6401.88,0.6005115509033203
randomSwitchFromRandom,0.5,300,100,25,6590.76,0.6059808731079102
randomSwitchFromRandom,0.5,300,100,26,6808.47,0.6038544178009033
randomSwitchFromRandom,0.5,300,100,27,6086.17,0.5973560810089111
randomSwitchFromRandom,0.5,300,100,28,6497.27,0.6122574806213379
randomSwitchFromRandom,0.5,300,100,29,6294.47,0.6111688613891602
randomSwitchFromRandom,0.5,300,100,30,6450.66,0.5924315452575684
randomSwitchFromRandom,0.5,300,100,31,6552.96,0.5958361625671387
randomSwitchFromRandom,0.5,300,100,32,6385.78,0.6052825450897217
randomSwitchFromRandom,0.5,300,100,33,6355.01,0.5997037887573242
randomSwitchFromRandom,0.5,300,100,34,6535.42,0.5911648273468018
randomSwitchFromRandom,0.5,300,100,35,6699.55,0.6106724739074707
randomSwitchFromRandom,0.5,300,100,36,6302.83,0.5972030162811279
randomSwitchFromRandom,0.5,300,100,37,6683.71,0.605130672454834
randomSwitchFromRandom,0.5,300,100,38,6618.39,0.588360071182251
randomSwitchFromRandom,0.5,300,100,39,6712.69,0.611990213394165
randomSwitchFromRandom,0.5,300,100,40,6508.17,0.6112682819366455
randomSwitchFromRandom,0.5,300,100,41,6789.07,0.592287540435791
randomSwitchFromRandom,0.5,300,100,42,6585.84,0.584327220916748
randomSwitchFromRandom,0.5,300,100,43,6652.24,0.6120805740356445
randomSwitchFromRandom,0.5,300,100,44,6474.65,0.5976624488830566
randomSwitchFromRandom,0.5,300,100,45,6678.63,0.6071770191192627
randomSwitchFromRandom,0.5,300,100,46,6434.71,0.610344409942627
randomSwitchFromRandom,0.5,300,100,47,6580.78,0.5987861156463623
randomSwitchFromRandom,0.5,300,100,48,6348.36,0.604177713394165
randomSwitchFromRandom,0.5,300,100,49,6472.91,0.6071271896362305
randomSwitchFromRandom,0.5,300,100,50,7002.76,0.5992188453674316
randomSwitchFromRandom,0.5,300,100,51,6739.33,0.5992612838745117
randomSwitchFromRandom,0.5,300,100,52,6232.61,0.6074869632720947
randomSwitchFromRandom,0.5,300,100,53,6358.93,0.6085426807403564
randomSwitchFromRandom,0.5,300,100,54,6567.91,0.596627950668335
randomSwitchFromRandom,0.5,300,100,55,6554.38,0.6038360595703125
randomSwitchFromRandom,0.5,300,100,56,6704.18,0.598529577255249
randomSwitchFromRandom,0.5,300,100,57,6627.05,0.6010544300079346
randomSwitchFromRandom,0.5,300,100,58,6291.34,0.6098356246948242
randomSwitchFromRandom,0.5,300,100,59,6645.41,0.5975067615509033
randomSwitchFromRandom,0.5,300,100,60,6590.1,0.6039929389953613
randomSwitchFromRandom,0.5,300,100,61,6506.53,0.6153829097747803
randomSwitchFromRandom,0.5,300,100,62,6199.85,0.6014728546142578
randomSwitchFromRandom,0.5,300,100,63,6731.12,0.606165885925293
randomSwitchFromRandom,0.5,300,100,64,6404.11,0.6100497245788574
randomSwitchFromRandom,0.5,300,100,65,6597.84,0.5996191501617432
randomSwitchFromRandom,0.5,300,100,66,6375.99,0.604665994644165
randomSwitchFromRandom,0.5,300,100,67,6176.18,0.6014993190765381
randomSwitchFromRandom,0.5,300,100,68,6899.67,0.5966107845306396
randomSwitchFromRandom,0.5,300,100,69,6805.19,0.5881509780883789
randomSwitchFromRandom,0.5,300,100,70,6367.71,0.590524435043335
randomSwitchFromRandom,0.5,300,100,71,6283.35,0.5990219116210938
randomSwitchFromRandom,0.5,300,100,72,6770.14,0.599339485168457
randomSwitchFromRandom,0.5,300,100,73,6852.14,0.5955116748809814
randomSwitchFromRandom,0.5,300,100,74,6525.85,0.587651252746582
randomSwitchFromRandom,0.5,300,100,75,6622.84,0.5901806354522705
randomSwitchFromRandom,0.5,300,100,76,6658.3,0.5930945873260498
randomSwitchFromRandom,0.5,300,100,77,6892.18,0.5875210762023926
randomSwitchFromRandom,0.5,300,100,78,6850.94,0.583996057510376
randomSwitchFromRandom,0.5,300,100,79,6652.54,0.6045935153961182
randomSwitchFromRandom,0.5,300,100,80,6709.99,0.58935546875
randomSwitchFromRandom,0.5,300,100,81,6810.23,0.5788135528564453
randomSwitchFromRandom,0.5,300,100,82,6606.04,0.5938282012939453
randomSwitchFromRandom,0.5,300,100,83,6839.29,0.5863046646118164
randomSwitchFromRandom,0.5,300,100,84,6520.51,0.5923182964324951
randomSwitchFromRandom,0.5,300,100,85,6406.45,0.5895166397094727
randomSwitchFromRandom,0.5,300,100,86,6723.77,0.585460901260376
randomSwitchFromRandom,0.5,300,100,87,6996.03,0.593879222869873
randomSwitchFromRandom,0.5,300,100,88,6844.69,0.5973870754241943
randomSwitchFromRandom,0.5,300,100,89,6795.57,0.5947074890136719
randomSwitchFromRandom,0.5,300,100,90,6702.23,0.5916717052459717
randomSwitchFromRandom,0.5,300,100,91,6873.5,0.5839657783508301
randomSwitchFromRandom,0.5,300,100,92,6889.12,0.5988168716430664
randomSwitchFromRandom,0.5,300,100,93,6769.89,0.5862972736358643
randomSwitchFromRandom,0.5,300,100,94,6862.32,0.5902297496795654
randomSwitchFromRandom,0.5,300,100,95,6726.1,0.5885500907897949
randomSwitchFromRandom,0.5,300,100,96,6532.92,0.5923078060150146
randomSwitchFromRandom,0.5,300,100,97,6988.4,0.5874521732330322
randomSwitchFromRandom,0.5,300,100,98,6588.13,0.5865645408630371
randomSwitchFromRandom,0.5,300,100,99,6816.9,0.5806808471679688
randomSwitchFromRandom,1.0,300,0,0,7405.16,1.0920941829681396
randomSwitchFromRandom,1.0,300,0,1,8056.13,1.0703892707824707
randomSwitchFromRandom,1.0,300,0,2,7840.31,1.0812976360321045
randomSwitchFromRandom,1.0,300,0,3,7492.97,1.093522071838379
randomSwitchFromRandom,1.0,300,0,4,7921.21,1.0883114337921143
randomSwitchFromRandom,1.0,300,0,5,8296.44,1.0826783180236816
randomSwitchFromRandom,1.0,300,0,6,8166.13,1.0807435512542725
randomSwitchFromRandom,1.0,300,0,7,7738.91,1.0797772407531738
randomSwitchFromRandom,1.0,300,0,8,8060.19,1.0806374549865723
randomSwitchFromRandom,1.0,300,0,9,7852.13,1.0744907855987549
randomSwitchFromRandom,1.0,300,0,10,8137.65,1.0826416015625
randomSwitchFromRandom,1.0,300,0,11,8109.71,1.0832324028015137
randomSwitchFromRandom,1.0,300,0,12,8213.15,1.069244384765625
randomSwitchFromRandom,1.0,300,0,13,8157.66,1.071563959121704
randomSwitchFromRandom,1.0,300,0,14,8081.68,1.0839037895202637
randomSwitchFromRandom,1.0,300,0,15,7845.5,1.084599256515503
randomSwitchFromRandom,1.0,300,0,16,7779.43,1.0952003002166748
randomSwitchFromRandom,1.0,300,0,17,8313.25,1.0812349319458008
randomSwitchFromRandom,1.0,300,0,18,7940.59,1.0826992988586426
randomSwitchFromRandom,1.0,300,0,19,7951.11,1.0839078426361084
randomSwitchFromRandom,1.0,300,0,20,8021.42,1.0697002410888672
randomSwitchFromRandom,1.0,300,0,21,8079.62,1.0831952095031738
randomSwitchFromRandom,1.0,300,0,22,7945.97,1.078805685043335
randomSwitchFromRandom,1.0,300,0,23,8164.7,1.0759756565093994
randomSwitchFromRandom,1.0,300,0,24,7873.71,1.086198091506958
randomSwitchFromRandom,1.0,300,0,25,8180.31,1.0792865753173828
randomSwitchFromRandom,1.0,300,0,26,7907.88,1.084477424621582
randomSwitchFromRandom,1.0,300,0,27,8052.8,1.0804142951965332
randomSwitchFromRandom,1.0,300,0,28,7869.64,1.0885393619537354
randomSwitchFromRandom,1.0,300,0,29,8086.12,1.0824921131134033
randomSwitchFromRandom,1.0,300,0,30,8099.42,1.07891845703125
randomSwitchFromRandom,1.0,300,0,31,8064.24,1.0873618125915527
randomSwitchFromRandom,1.0,300,0,32,7991.07,1.0824124813079834
randomSwitchFromRandom,1.0,300,0,33,8245.86,1.0886168479919434
randomSwitchFromRandom,1.0,300,0,34,8289.04,1.0696933269500732
randomSwitchFromRandom,1.0,300,0,35,8242.38,1.0778179168701172
randomSwitchFromRandom,1.0,300,0,36,8178.45,1.0835084915161133
randomSwitchFromRandom,1.0,300,0,37,7959.38,1.0799813270568848
randomSwitchFromRandom,1.0,300,0,38,8204.22,1.0699670314788818
randomSwitchFromRandom,1.0,300,0,39,8084.74,1.0782058238983154
randomSwitchFromRandom,1.0,300,0,40,8241.14,1.075655460357666
randomSwitchFromRandom,1.0,300,0,41,8346.9,1.0817821025848389
randomSwitchFromRandom,1.0,300,0,42,7822.51,1.0701038837432861
randomSwitchFromRandom,1.0,300,0,43,7962.22,1.0866894721984863
randomSwitchFromRandom,1.0,300,0,44,8154.06,1.072922706604004
randomSwitchFromRandom,1.0,300,0,45,8295.85,1.0777482986450195
randomSwitchFromRandom,1.0,300,0,46,8185.31,1.0818161964416504
randomSwitchFromRandom,1.0,300,0,47,8267.35,1.081474781036377
randomSwitchFromRandom,1.0,300,0,48,7952.79,1.0811386108398438
randomSwitchFromRandom,1.0,300,0,49,8039.67,1.080306053161621
randomSwitchFromRandom,1.0,300,0,50,8522.4,1.080883264541626
randomSwitchFromRandom,1.0,300,0,51,8369.95,1.0720393657684326
randomSwitchFromRandom,1.0,300,0,52,8142.49,1.076967716217041
randomSwitchFromRandom,1.0,300,0,53,8296.95,1.0760176181793213
randomSwitchFromRandom,1.0,300,0,54,8253.03,1.072237491607666
randomSwitchFromRandom,1.0,300,0,55,7676.57,1.0971424579620361
randomSwitchFromRandom,1.0,300,0,56,7700.34,1.087923288345337
randomSwitchFromRandom,1.0,300,0,57,8191.91,1.0806126594543457
randomSwitchFromRandom,1.0,300,0,58,7979.52,1.0816140174865723
randomSwitchFromRandom,1.0,300,0,59,8145.27,1.077577829360962
randomSwitchFromRandom,1.0,300,0,60,7908.76,1.0770790576934814
randomSwitchFromRandom,1.0,300,0,61,8118.14,1.0867009162902832
randomSwitchFromRandom,1.0,300,0,62,7603.19,1.0925970077514648
randomSwitchFromRandom,1.0,300,0,63,8093.27,1.079803466796875
randomSwitchFromRandom,1.0,300,0,64,7933.73,1.0889863967895508
randomSwitchFromRandom,1.0,300,0,65,7930.33,1.0717477798461914
randomSwitchFromRandom,1.0,300,0,66,7845.58,1.081338882446289
randomSwitchFromRandom,1.0,300,0,67,7939.52,1.076676368713379
randomSwitchFromRandom,1.0,300,0,68,8385.36,1.0841236114501953
randomSwitchFromRandom,1.0,300,0,69,8225.83,1.077514410018921
randomSwitchFromRandom,1.0,300,0,70,7936.25,1.0701909065246582
randomSwitchFromRandom,1.0,300,0,71,7860.16,1.0736103057861328
randomSwitchFromRandom,1.0,300,0,72,8035.43,1.0783073902130127
randomSwitchFromRandom,1.0,300,0,73,7888.28,1.0927815437316895
randomSwitchFromRandom,1.0,300,0,74,7989.46,1.0782499313354492
randomSwitchFromRandom,1.0,300,0,75,7906.81,1.0796263217926025
randomSwitchFromRandom,1.0,300,0,76,8158.52,1.0870630741119385
randomSwitchFromRandom,1.0,300,0,77,7626.75,1.0871315002441406
randomSwitchFromRandom,1.0,300,0,78,8051.06,1.07932448387146
randomSwitchFromRandom,1.0,300,0,79,8064.63,1.084115743637085
randomSwitchFromRandom,1.0,300,0,80,8153.93,1.0816094875335693
randomSwitchFromRandom,1.0,300,0,81,8062.63,1.0756862163543701
randomSwitchFromRandom,1.0,300,0,82,7984.36,1.0859687328338623
randomSwitchFromRandom,1.0,300,0,83,8126.69,1.0815834999084473
randomSwitchFromRandom,1.0,300,0,84,7944.13,1.0797550678253174
randomSwitchFromRandom,1.0,300,0,85,7978.33,1.069763422012329
randomSwitchFromRandom,1.0,300,0,86,7762.35,1.0740303993225098
randomSwitchFromRandom,1.0,300,0,87,8191.71,1.078951120376587
randomSwitchFromRandom,1.0,300,0,88,8186.96,1.0805070400238037
randomSwitchFromRandom,1.0,300,0,89,8020.47,1.079676866531372
randomSwitchFromRandom,1.0,300,0,90,7807.7,1.0879645347595215
randomSwitchFromRandom,1.0,300,0,91,7983.28,1.0767357349395752
randomSwitchFromRandom,1.0,300,0,92,8190.93,1.0785317420959473
randomSwitchFromRandom,1.0,300,0,93,8037.58,1.0854597091674805
randomSwitchFromRandom,1.0,300,0,94,7830.6,1.0800390243530273
randomSwitchFromRandom,1.0,300,0,95,8115.72,1.0725517272949219
randomSwitchFromRandom,1.0,300,0,96,7909.39,1.0815198421478271
randomSwitchFromRandom,1.0,300,0,97,8056.67,1.0859825611114502
randomSwitchFromRandom,1.0,300,0,98,8181.37,1.0790362358093262
randomSwitchFromRandom,1.0,300,0,99,7961.14,1.0798215866088867
randomSwitchFromRandom,1.0,300,10,0,7849.5,1.0882887840270996
randomSwitchFromRandom,1.0,300,10,1,8245.37,1.0781080722808838
randomSwitchFromRandom,1.0,300,10,2,8222.46,1.0840480327606201
randomSwitchFromRandom,1.0,300,10,3,8129.93,1.0813932418823242
randomSwitchFromRandom,1.0,300,10,4,8383.63,1.0772733688354492
randomSwitchFromRandom,1.0,300,10,5,8030.85,1.092106580734253
randomSwitchFromRandom,1.0,300,10,6,7869.12,1.0783615112304688
randomSwitchFromRandom,1.0,300,10,7,7870.84,1.0848817825317383
randomSwitchFromRandom,1.0,300,10,8,8020.52,1.0844438076019287
randomSwitchFromRandom,1.0,300,10,9,8604.5,1.0809247493743896
randomSwitchFromRandom,1.0,300,10,10,8214.2,1.078392505645752
randomSwitchFromRandom,1.0,300,10,11,7722.59,1.0998826026916504
randomSwitchFromRandom,1.0,300,10,12,7796.71,1.0811550617218018
randomSwitchFromRandom,1.0,300,10,13,8211.18,1.0810587406158447
randomSwitchFromRandom,1.0,300,10,14,8028.37,1.0710599422454834
randomSwitchFromRandom,1.0,300,10,15,7983.58,1.0707595348358154
randomSwitchFromRandom,1.0,300,10,16,8198.42,1.0767860412597656
randomSwitchFromRandom,1.0,300,10,17,8183.49,1.0812017917633057
randomSwitchFromRandom,1.0,300,10,18,7750.3,1.0857539176940918
randomSwitchFromRandom,1.0,300,10,19,8259.97,1.0775055885314941
randomSwitchFromRandom,1.0,300,10,20,7993.47,1.0742666721343994
randomSwitchFromRandom,1.0,300,10,21,8120.27,1.0863828659057617
randomSwitchFromRandom,1.0,300,10,22,8017.17,1.0797779560089111
randomSwitchFromRandom,1.0,300,10,23,7984.15,1.0844886302947998
randomSwitchFromRandom,1.0,300,10,24,8238.31,1.0856239795684814
randomSwitchFromRandom,1.0,300,10,25,8276.65,1.0828967094421387
randomSwitchFromRandom,1.0,300,10,26,8152.53,1.0971405506134033
randomSwitchFromRandom,1.0,300,10,27,8322.96,1.0855004787445068
randomSwitchFromRandom,1.0,300,10,28,7905.61,1.069498062133789
randomSwitchFromRandom,1.0,300,10,29,8032.23,1.0889785289764404
randomSwitchFromRandom,1.0,300,10,30,8177.91,1.0693793296813965
randomSwitchFromRandom,1.0,300,10,31,8568.3,1.0803501605987549
randomSwitchFromRandom,1.0,300,10,32,8275.85,1.0908446311950684
randomSwitchFromRandom,1.0,300,10,33,7668.04,1.0876851081848145
randomSwitchFromRandom,1.0,300,10,34,8248.54,1.0769202709197998
randomSwitchFromRandom,1.0,300,10,35,7660.1,1.0947234630584717
randomSwitchFromRandom,1.0,300,10,36,7979.66,1.0864601135253906
randomSwitchFromRandom,1.0,300,10,37,7873.09,1.087183952331543
randomSwitchFromRandom,1.0,300,10,38,8019.08,1.0687501430511475
randomSwitchFromRandom,1.0,300,10,39,8124.91,1.0785293579101562
randomSwitchFromRandom,1.0,300,10,40,8356.05,1.0865671634674072
randomSwitchFromRandom,1.0,300,10,41,8315.48,1.070537805557251
randomSwitchFromRandom,1.0,300,10,42,8281.8,1.0664341449737549
randomSwitchFromRandom,1.0,300,10,43,8255.38,1.081085443496704
randomSwitchFromRandom,1.0,300,10,44,8278.7,1.082542896270752
randomSwitchFromRandom,1.0,300,10,45,7804.7,1.0882458686828613
randomSwitchFromRandom,1.0,300,10,46,7892.79,1.0794305801391602
randomSwitchFromRandom,1.0,300,10,47,8221.42,1.083521842956543
randomSwitchFromRandom,1.0,300,10,48,7919.77,1.0824882984161377
randomSwitchFromRandom,1.0,300,10,49,7840.39,1.0768773555755615
randomSwitchFromRandom,1.0,300,10,50,8526.94,1.0793800354003906
randomSwitchFromRandom,1.0,300,10,51,8138.5,1.082991600036621
randomSwitchFromRandom,1.0,300,10,52,8160.5,1.081512451171875
randomSwitchFromRandom,1.0,300,10,53,7995.08,1.0801060199737549
randomSwitchFromRandom,1.0,300,10,54,8235.18,1.0748062133789062
randomSwitchFromRandom,1.0,300,10,55,8104.2,1.0749053955078125
randomSwitchFromRandom,1.0,300,10,56,7882.76,1.0833721160888672
randomSwitchFromRandom,1.0,300,10,57,7604.48,1.0882580280303955
randomSwitchFromRandom,1.0,300,10,58,8154.88,1.0764648914337158
randomSwitchFromRandom,1.0,300,10,59,7753.36,1.083303689956665
randomSwitchFromRandom,1.0,300,10,60,8091.07,1.0743982791900635
randomSwitchFromRandom,1.0,300,10,61,8283.78,1.0890779495239258
randomSwitchFromRandom,1.0,300,10,62,8092.93,1.0749034881591797
randomSwitchFromRandom,1.0,300,10,63,8425.47,1.0797786712646484
randomSwitchFromRandom,1.0,300,10,64,8273.44,1.08119535446167
